FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073
PLST,NY,155,0,0,0,3,23010,1550000US3630169059,3630169059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,30169,C1,2390866,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,3430081,70057,Nassau,Nassau County (part),A,,11145,3883,40.8025936,-73.7313401,6,P,,11145,10311,7879,163,21,1504,20,724,834,792,28,11,295,0,430,2,7,0,5,0,0,2,3,8,1,41,3,1,0,15,0,0,8,2,6,0,0,0,3,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11145,1204,9941,9512,7767,145,5,1497,1,97,429,418,24,10,294,0,67,2,6,0,3,0,0,0,3,8,1,10,0,1,0,3,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23011,1550000US3630191059,3630191059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,30191,C1,2390867,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,1983719,92751,Nassau,Nassau County (part),A,,2990,937,40.7868858,-73.7382247,6,P,,2990,2835,2179,16,8,564,0,68,155,151,11,0,66,0,65,0,2,0,1,2,0,4,0,0,0,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,122,2868,2770,2159,16,2,563,0,30,98,97,11,0,66,0,17,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23012,1550000US3630202059,3630202059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,30202,U1,2389869,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,467136,0,Nassau,Nassau County (part),A,,1268,397,40.7975311,-73.7220236,6,P,,1268,1228,822,3,0,391,0,12,40,36,1,0,16,0,15,0,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,30,1238,1210,812,3,0,390,0,5,28,28,1,0,15,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23013,1550000US3630213059,3630213059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,30213,C1,2390868,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,806563,0,Nassau,Nassau County (part),A,,7482,3954,40.7872037,-73.7257666,6,P,,7482,7069,4651,142,21,1965,0,290,413,387,23,4,97,1,236,3,1,0,9,0,0,5,1,7,0,22,0,4,0,6,0,1,2,0,4,0,0,0,0,0,0,0,0,2,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7482,626,6856,6661,4523,135,5,1960,0,38,195,181,18,0,96,1,57,0,0,0,4,0,0,2,1,2,0,14,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23014,1550000US3630235103,3630235103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,30235,U1,2389870,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,10840344,4167610,Suffolk,Suffolk County (part),A,,2005,842,40.7271055,-73.1602873,6,P,,2005,1902,1805,30,1,36,0,30,103,98,0,10,16,0,61,1,4,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,155,1850,1818,1752,29,1,36,0,0,32,29,0,6,15,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23015,1550000US3630279055,3630279055,1,2,36,1779796,55,H1,974126,,,,,,,,,,,,,30279,U1,2389873,,,,,,,,,,,,,,,,,,40380,1,464,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,11326697,0,Monroe,Monroe County (part),A,,14429,6705,43.2091032,-77.7002709,6,P,,14429,13342,11083,1372,38,421,6,422,1087,1029,268,127,98,0,475,19,2,2,32,0,0,1,3,2,0,46,15,5,3,16,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,14429,1269,13160,12522,10750,1278,21,416,3,54,638,611,235,126,97,0,124,16,2,1,6,0,0,0,3,1,0,22,13,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
PLST,NY,155,0,0,0,3,23016,1550000US3630411017,3630411017,1,2,36,1779796,17,H1,974107,,,,,,,,,,,,,30411,C1,2390870,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2765341,97388,Chenango,Chenango County (part),A,,1463,819,42.3301975,-75.7699846,6,P,,1463,1408,1369,11,10,7,0,11,55,55,2,29,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,28,1435,1388,1359,9,9,7,0,4,47,47,2,28,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23017,1550000US3630521001,3630521001,1,2,36,1779796,1,H1,974099,,,,,,,,,,,,,30521,C1,2390869,,,,,,,,,,,,,,,,,,10580,1,104,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,1935064,482922,Albany,Albany County (part),A,,2934,1816,42.741724,-73.6930174,6,P,,2934,2644,2155,228,16,196,0,49,290,277,83,56,17,1,100,3,7,0,7,0,0,0,2,1,0,13,7,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,137,2797,2535,2102,211,14,195,0,13,262,255,80,56,17,1,83,3,7,0,6,0,0,0,2,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23018,1550000US3630543103,3630543103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,30543,U1,2389876,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,9908547,6667,Suffolk,Suffolk County (part),A,,13661,4669,40.8576613,-73.3656593,6,P,,13661,12304,8692,1724,72,781,1,1034,1357,1289,87,59,112,1,889,22,14,1,69,1,0,26,0,3,5,49,8,3,1,16,1,0,9,1,8,0,2,0,0,0,0,0,0,0,0,0,19,4,0,9,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13661,2420,11241,10854,8329,1660,14,773,0,78,387,359,78,48,112,1,65,21,13,1,15,0,0,2,0,3,0,26,8,1,1,12,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23019,1550000US3630576103,3630576103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,30576,C1,2390871,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2460134,649780,Suffolk,Suffolk County (part),A,,2583,1277,41.1034413,-72.3641899,6,P,,2583,2280,1399,210,41,25,0,605,303,289,34,18,9,1,200,6,2,0,12,0,0,6,0,1,0,13,4,2,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,957,1626,1542,1300,197,4,25,0,16,84,75,27,17,7,1,14,2,2,0,5,0,0,0,0,0,0,9,3,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23020,1550000US3630581103,3630581103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,30581,U2,2389877,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,8318898,7556551,Suffolk,Suffolk County (part),A,,2282,1658,41.1022365,-72.3698649,6,P,,2282,2082,1772,92,5,29,0,184,200,186,17,14,3,1,137,4,0,0,8,1,0,1,0,0,0,14,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282,388,1894,1854,1729,85,0,29,0,11,40,38,15,12,3,0,7,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23021,1550000US3630598059,3630598059,1,2,36,1779796,59,H1,974128,,,,,,,,,,,,,30598,U1,2389879,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,646646,0,Nassau,Nassau County (part),A,,1069,373,40.812588,-73.6252874,6,P,,1069,994,637,9,1,271,0,76,75,74,6,2,19,0,38,1,0,0,3,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,118,951,912,622,8,0,270,0,12,39,39,6,2,19,0,7,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23022,1550000US3630609039,3630609039,1,2,36,1779796,39,H1,974118,,,,,,,,,,,,,30609,U1,2389881,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,10051083,109911,Greene,Greene County (part),A,,688,384,42.4142639,-74.0163843,6,P,,688,663,643,14,2,4,0,0,25,24,3,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,688,17,671,654,636,14,0,4,0,0,17,17,3,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23023,1550000US3630642119,3630642119,1,2,36,1779796,119,H1,974157,,,,,,,,,,,,,30642,U1,2389882,,,,,,,,,,,,,,,,,,35620,1,408,35614,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,6774073,88865,Westchester,Westchester County (part),A,,9394,3705,40.9963508,-73.8199518,6,P,,9394,8580,5310,233,17,2724,1,295,814,786,53,17,231,1,426,4,5,0,29,2,0,0,7,11,0,23,3,0,0,5,0,0,5,0,5,0,1,1,2,0,1,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9394,754,8640,8197,5157,217,10,2718,1,94,443,435,50,16,226,1,102,4,5,0,13,2,0,0,7,9,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23024,1550000US3630675115,3630675115,1,2,36,1779796,115,H1,974155,,,,,,,,,,,,,30675,C1,2390872,,,,,,,,,,,,,,,,,,24020,1,104,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,3807776,0,Washington,Washington County (part),A,,1651,863,43.0912742,-73.4976459,6,P,,1651,1552,1503,9,4,12,0,24,99,97,10,40,9,0,33,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,51,1600,1522,1489,9,4,10,0,10,78,77,10,40,9,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23025,1550000US3630752071,3630752071,1,2,36,1779796,71,H1,974134,,,,,,,,,,,,,30752,C1,2390873,,,,,,,,,,,,,,,,,,39100,1,408,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,5238434,1099456,Orange,Orange County (part),A,,2994,1520,41.2220582,-74.2903904,6,P,,2994,2688,2452,50,11,41,4,130,306,275,17,25,15,0,190,4,2,2,15,0,0,2,3,0,0,29,8,0,0,10,0,0,8,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994,413,2581,2471,2344,50,7,39,0,31,110,94,16,23,15,0,27,4,2,2,0,0,0,2,3,0,0,16,6,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23026,1550000US3630807051,3630807051,1,2,36,1779796,51,H1,974124,,,,,,,,,,,,,30807,U1,2584262,,,,,,,,,,,,,,,,,,40380,1,464,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,1840112,0,Livingston,Livingston County (part),A,,191,94,42.8318085,-77.8978995,6,P,,191,181,179,0,2,0,0,0,10,9,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,6,185,176,174,0,2,0,0,0,9,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23027,1550000US3630961109,3630961109,1,2,36,1779796,109,H1,974152,,,,,,,,,,,,,30961,C1,2390874,,,,,,,,,,,,,,,,,,27060,1,296,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,4499938,2543,Tompkins,Tompkins County (part),A,,2145,1066,42.5870287,-76.364798,6,P,,2145,1993,1915,30,8,14,0,26,152,141,30,35,11,0,61,2,0,0,1,0,0,0,0,1,0,11,4,2,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,69,2076,1950,1896,30,3,14,0,7,126,116,29,34,11,0,38,2,0,0,1,0,0,0,0,1,0,10,4,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23028,1550000US3631022051,3631022051,1,2,36,1779796,51,H1,974124,,,,,,,,,,,,,31022,U2,2584263,,,,,,,,,,,,,,,,,,40380,1,464,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,1518687,0,Livingston,Livingston County (part),A,,246,114,42.6623461,-77.7665284,6,P,,246,238,234,0,0,0,0,4,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,4,242,234,234,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23029,1550000US3631137017,3631137017,1,2,36,1779796,17,H1,974107,,,,,,,,,,,,,31137,U1,2628163,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,3459595,305560,Chenango,Chenango County (part),A,,322,184,42.407278,-75.4856719,6,P,,322,312,305,0,0,4,0,3,10,10,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,6,316,309,305,0,0,3,0,1,7,7,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23030,1550000US3631258091,3631258091,1,2,36,1779796,91,H1,974143,,,,,,,,,,,,,31258,U1,2584264,,,,,,,,,,,,,,,,,,10580,1,104,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,3766782,545827,Saratoga,Saratoga County (part),A,,1124,573,43.3115256,-73.8424816,6,P,,1124,1063,1043,4,6,3,0,7,61,57,5,16,6,0,28,0,0,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,25,1099,1047,1030,4,6,3,0,4,52,48,5,16,6,0,19,0,0,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23031,1550000US3631291057,3631291057,1,2,36,1779796,57,H1,974127,,,,,,,,,,,,,31291,C1,2390875,,,,,,,,,,,,,,,,,,11220,2,104,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,3879694,119909,Montgomery,Montgomery County (part),A,,1117,573,42.9747053,-74.1520853,6,P,,1117,1055,1026,12,0,3,0,14,62,61,3,18,3,0,35,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,58,1059,1023,1005,12,0,3,0,3,36,36,2,18,3,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23032,1550000US3631346089,3631346089,1,2,36,1779796,89,H1,977309,,,,,,,,,,,,,31346,U1,2627946,,,,,,,,,,,,,,,,,,36300,2,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,12172630,295466,St. Lawrence,St. Lawrence County (part),A,,544,291,44.3107799,-75.4462605,6,P,,544,529,524,0,2,2,0,1,15,14,1,9,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,3,541,527,522,0,2,2,0,1,14,13,1,9,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23033,1550000US3631357039,3631357039,1,2,36,1779796,39,H1,974118,,,,,,,,,,,,,31357,U1,2804327,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2120996,0,Greene,Greene County (part),A,,249,170,42.1964657,-74.0987725,6,P,,249,237,229,1,0,3,0,4,12,11,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,13,236,228,223,1,0,3,0,1,8,7,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,NY,155,0,0,0,3,23034,1550000US3631445103,3631445103,1,2,36,1779796,103,H1,974149,,,,,,,,,,,,,31445,U1,2389889,,,,,,,,,,,,,,,,,,35620,1,408,35004,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2309036,237242,Suffolk,Suffolk County (part),A,,2527,1099,40.8862841,-73.4125139,6,P,,2527,2379,2212,43,10,61,0,53,148,139,12,7,16,1,91,4,1,0,5,0,0,1,1,0,0,7,0,0,0,1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2527,176,2351,2288,2169,41,0,60,0,18,63,60,12,3,16,1,26,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
PLST,NY,155,0,0,0,3,23035,1550000US3631533069,3631533069,1,2,36,1779796,69,H1,974133,,,,,,,,,,,,,31533,U1,2628166,,,,,,,,,,,,,,,,,,40380,1,464,99999,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,2649234,0,Ontario,Ontario County (part),A,,202,97,42.7957227,-77.0672749,6,P,,202,196,192,0,0,0,0,4,6,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,6,196,192,192,0,0,0,0,0,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
